id,batch_id,inspection_time,result,severity,sample_size,failed_units,observed_defect_rate,source_ref,supplier_name,component_name,product_id,order_id,inspector,failure_mode
QI-ORD-2024-100112-主控芯片,BATCH-华为海思_HISILICON-202306,2023-06-27 00:17:00,FAIL,high,157,1,0.00637,SRC-QI-ORD-2024-100112,华为海思 (HiSilicon),主控芯片,SKU-CE-L01,ORD-2024-100112,Line-QA-B,functional_drift
QI-ORD-2024-100115-闪存颗粒,BATCH-北方华创_NAURA-202308,2023-08-19 02:29:00,FAIL,high,146,1,0.00685,SRC-QI-ORD-2024-100115,北方华创 (NAURA),闪存颗粒,SKU-CE-L01,ORD-2024-100115,Line-QA-B,functional_drift
QI-ORD-2024-100116-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202402,2024-02-25 03:15:00,FAIL,high,135,1,0.00741,SRC-QI-ORD-2024-100116,歌尔股份 (Goertek),聚合物锂电池,SKU-ST-M01,ORD-2024-100116,Line-QA-B,capacity_drift
QI-ORD-2024-100117-光学镜头,BATCH-紫光展锐_UNISOC-202312,2023-12-05 07:13:00,FAIL,high,100,1,0.01000,SRC-QI-ORD-2024-100117,紫光展锐 (UNISOC),光学镜头,SKU-WE-V01,ORD-2024-100117,Factory-QA-7,functional_drift
QI-ORD-2024-100118-PCB印刷电路板,BATCH-韦尔股份_WILLSEMI-202402,2024-02-25 20:24:00,FAIL,high,161,1,0.00621,SRC-QI-ORD-2024-100118,韦尔股份 (Willsemi),PCB印刷电路板,SKU-ST-S01,ORD-2024-100118,Factory-QA-7,functional_drift
QI-ORD-2024-100119-CMOS图像传感器,BATCH-比亚迪半导体_BYD-202309,2023-09-20 07:33:00,WARN,medium,199,1,0.00503,SRC-QI-ORD-2024-100119,比亚迪半导体 (BYD),CMOS图像传感器,SKU-CE-L01,ORD-2024-100119,Line-QA-B,sensor_noise
QI-ORD-2024-100120-闪存颗粒,BATCH-长江存储_YMTC-202307,2023-07-29 11:55:00,FAIL,high,150,1,0.00667,SRC-QI-ORD-2024-100120,长江存储 (YMTC),闪存颗粒,SKU-CE-P01,ORD-2024-100120,Factory-QA-7,functional_drift
QI-ORD-2024-100121-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202311,2023-11-07 00:01:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-100121,立讯精密 (Luxshare),CMOS图像传感器,SKU-ST-S01,ORD-2024-100121,Factory-QA-7,sensor_noise
QI-ORD-2024-100122-硅晶圆,BATCH-京东方_BOE-202312,2023-12-09 14:12:00,FAIL,high,162,1,0.00617,SRC-QI-ORD-2024-100122,京东方 (BOE),硅晶圆,SKU-AE-M01,ORD-2024-100122,Line-QA-A,functional_drift
QI-ORD-2024-100123-CMOS图像传感器,BATCH-韦尔股份_WILLSEMI-202307,2023-07-22 00:04:00,FAIL,high,124,1,0.00806,SRC-QI-ORD-2024-100123,韦尔股份 (Willsemi),CMOS图像传感器,SKU-CE-L01,ORD-2024-100123,Line-QA-B,sensor_noise
QI-ORD-2024-100124-PCB印刷电路板,BATCH-紫光展锐_UNISOC-202408,2024-08-09 18:56:00,FAIL,high,135,1,0.00741,SRC-QI-ORD-2024-100124,紫光展锐 (UNISOC),PCB印刷电路板,SKU-ST-S01,ORD-2024-100124,Line-QA-B,functional_drift
QI-ORD-2024-100126-聚合物锂电池,BATCH-华为海思_HISILICON-202409,2024-09-17 15:05:00,WARN,medium,171,1,0.00585,SRC-QI-ORD-2024-100126,华为海思 (HiSilicon),聚合物锂电池,SKU-ST-S01,ORD-2024-100126,Line-QA-B,capacity_drift
QI-ORD-2024-100127-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202402,2024-02-06 13:33:00,FAIL,high,206,2,0.00971,SRC-QI-ORD-2024-100127,闻泰科技 (Wingtech),OLED柔性屏,SKU-AE-C01,ORD-2024-100127,Factory-QA-7,display_mura
QI-ORD-2024-100128-硅晶圆,BATCH-京东方_BOE-202307,2023-07-09 00:33:00,FAIL,high,84,1,0.01190,SRC-QI-ORD-2024-100128,京东方 (BOE),硅晶圆,SKU-ST-M01,ORD-2024-100128,Line-QA-A,functional_drift
QI-ORD-2024-100129-主控芯片,BATCH-长江存储_YMTC-202306,2023-06-05 20:50:00,FAIL,high,119,1,0.00840,SRC-QI-ORD-2024-100129,长江存储 (YMTC),主控芯片,SKU-ST-S01,ORD-2024-100129,Factory-QA-7,functional_drift
QI-ORD-2024-100130-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202407,2024-07-08 12:01:00,FAIL,high,146,1,0.00685,SRC-QI-ORD-2024-100130,立讯精密 (Luxshare),CMOS图像传感器,SKU-CE-L01,ORD-2024-100130,Factory-QA-7,sensor_noise
QI-ORD-2024-100131-OLED柔性屏,BATCH-韦尔股份_WILLSEMI-202406,2024-06-27 05:40:00,FAIL,high,196,3,0.01531,SRC-QI-ORD-2024-100131,韦尔股份 (Willsemi),OLED柔性屏,SKU-WE-V01,ORD-2024-100131,Factory-QA-7,display_mura
QI-ORD-2024-100132-主控芯片,BATCH-歌尔股份_GOERTEK-202310,2023-10-10 08:11:00,WARN,medium,192,1,0.00521,SRC-QI-ORD-2024-100132,歌尔股份 (Goertek),主控芯片,SKU-AE-M01,ORD-2024-100132,Line-QA-B,functional_drift
QI-ORD-2024-100133-硅晶圆,BATCH-比亚迪半导体_BYD-202407,2024-07-14 01:43:00,FAIL,high,167,2,0.01198,SRC-QI-ORD-2024-100133,比亚迪半导体 (BYD),硅晶圆,SKU-ST-S01,ORD-2024-100133,Factory-QA-7,functional_drift
QI-ORD-2024-100134-OLED柔性屏,BATCH-立讯精密_LUXSHARE-202310,2023-10-12 23:08:00,FAIL,high,158,1,0.00633,SRC-QI-ORD-2024-100134,立讯精密 (Luxshare),OLED柔性屏,SKU-CE-P01,ORD-2024-100134,Line-QA-B,display_mura
QI-ORD-2024-100135-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202402,2024-02-02 09:05:00,FAIL,high,93,1,0.01075,SRC-QI-ORD-2024-100135,歌尔股份 (Goertek),聚合物锂电池,SKU-CE-L01,ORD-2024-100135,Factory-QA-7,capacity_drift
QI-ORD-2024-100137-OLED柔性屏,BATCH-歌尔股份_GOERTEK-202408,2024-08-28 22:16:00,FAIL,high,94,1,0.01064,SRC-QI-ORD-2024-100137,歌尔股份 (Goertek),OLED柔性屏,SKU-ST-M01,ORD-2024-100137,Line-QA-B,display_mura
QI-ORD-2024-100138-闪存颗粒,BATCH-中芯国际_SMIC-202405,2024-05-17 09:21:00,FAIL,high,120,1,0.00833,SRC-QI-ORD-2024-100138,中芯国际 (SMIC),闪存颗粒,SKU-AE-M01,ORD-2024-100138,Line-QA-B,functional_drift
QI-ORD-2024-100139-CMOS图像传感器,BATCH-歌尔股份_GOERTEK-202401,2024-01-24 06:27:00,FAIL,high,120,1,0.00833,SRC-QI-ORD-2024-100139,歌尔股份 (Goertek),CMOS图像传感器,SKU-AE-M01,ORD-2024-100139,Factory-QA-7,sensor_noise
QI-ORD-2024-100141-主控芯片,BATCH-闻泰科技_WINGTECH-202406,2024-06-12 20:00:00,FAIL,high,169,1,0.00592,SRC-QI-ORD-2024-100141,闻泰科技 (Wingtech),主控芯片,SKU-ST-S01,ORD-2024-100141,Line-QA-A,functional_drift
QI-ORD-2024-100143-散热模组,BATCH-中芯国际_SMIC-202306,2023-06-23 09:37:00,FAIL,high,147,1,0.00680,SRC-QI-ORD-2024-100143,中芯国际 (SMIC),散热模组,SKU-WE-W01,ORD-2024-100143,Factory-QA-7,connector_shift
QI-ORD-2024-100144-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202306,2023-06-07 02:41:00,FAIL,high,169,2,0.01183,SRC-QI-ORD-2024-100144,立讯精密 (Luxshare),聚合物锂电池,SKU-WE-W01,ORD-2024-100144,Line-QA-B,capacity_drift
QI-ORD-2024-100145-闪存颗粒,BATCH-中芯国际_SMIC-202306,2023-06-06 18:19:00,WARN,medium,199,1,0.00503,SRC-QI-ORD-2024-100145,中芯国际 (SMIC),闪存颗粒,SKU-WE-V01,ORD-2024-100145,Factory-QA-7,functional_drift
QI-ORD-2024-100147-CMOS图像传感器,BATCH-歌尔股份_GOERTEK-202308,2023-08-27 07:45:00,FAIL,high,99,1,0.01010,SRC-QI-ORD-2024-100147,歌尔股份 (Goertek),CMOS图像传感器,SKU-AE-M01,ORD-2024-100147,Line-QA-B,sensor_noise
QI-ORD-2024-100148-OLED柔性屏,BATCH-比亚迪半导体_BYD-202404,2024-04-26 05:31:00,FAIL,high,199,2,0.01005,SRC-QI-ORD-2024-100148,比亚迪半导体 (BYD),OLED柔性屏,SKU-CE-P01,ORD-2024-100148,Line-QA-A,display_mura
QI-ORD-2024-100149-聚合物锂电池,BATCH-中芯国际_SMIC-202410,2024-10-04 18:00:00,FAIL,high,119,1,0.00840,SRC-QI-ORD-2024-100149,中芯国际 (SMIC),聚合物锂电池,SKU-ST-M01,ORD-2024-100149,Factory-QA-7,capacity_drift
QI-ORD-2024-100150-CMOS图像传感器,BATCH-紫光展锐_UNISOC-202307,2023-07-23 18:53:00,FAIL,high,119,1,0.00840,SRC-QI-ORD-2024-100150,紫光展锐 (UNISOC),CMOS图像传感器,SKU-AE-C01,ORD-2024-100150,Factory-QA-7,sensor_noise
QI-ORD-2024-100151-光学镜头,BATCH-韦尔股份_WILLSEMI-202404,2024-04-29 06:17:00,FAIL,high,108,1,0.00926,SRC-QI-ORD-2024-100151,韦尔股份 (Willsemi),光学镜头,SKU-AE-M01,ORD-2024-100151,Line-QA-B,functional_drift
QI-ORD-2024-100152-闪存颗粒,BATCH-闻泰科技_WINGTECH-202404,2024-04-22 21:55:00,WARN,medium,174,1,0.00575,SRC-QI-ORD-2024-100152,闻泰科技 (Wingtech),闪存颗粒,SKU-CE-L01,ORD-2024-100152,Line-QA-A,functional_drift
QI-ORD-2024-100153-OLED柔性屏,BATCH-华为海思_HISILICON-202310,2023-10-14 14:38:00,FAIL,high,158,1,0.00633,SRC-QI-ORD-2024-100153,华为海思 (HiSilicon),OLED柔性屏,SKU-WE-W01,ORD-2024-100153,Line-QA-A,display_mura
QI-ORD-2024-100155-PCB印刷电路板,BATCH-华为海思_HISILICON-202407,2024-07-14 05:44:00,FAIL,high,159,1,0.00629,SRC-QI-ORD-2024-100155,华为海思 (HiSilicon),PCB印刷电路板,SKU-AE-C01,ORD-2024-100155,Line-QA-B,display_mura
QI-ORD-2024-100156-聚合物锂电池,BATCH-闻泰科技_WINGTECH-202410,2024-10-08 10:34:00,FAIL,high,158,1,0.00633,SRC-QI-ORD-2024-100156,闻泰科技 (Wingtech),聚合物锂电池,SKU-AE-C01,ORD-2024-100156,Factory-QA-7,display_mura
QI-ORD-2024-100157-PCB印刷电路板,BATCH-华为海思_HISILICON-202308,2023-08-22 21:40:00,FAIL,high,188,2,0.01064,SRC-QI-ORD-2024-100157,华为海思 (HiSilicon),PCB印刷电路板,SKU-AE-C01,ORD-2024-100157,Line-QA-A,display_mura
QI-ORD-2024-100158-OLED柔性屏,BATCH-韦尔股份_WILLSEMI-202404,2024-04-19 18:11:00,FAIL,high,195,1,0.00513,SRC-QI-ORD-2024-100158,韦尔股份 (Willsemi),OLED柔性屏,SKU-WE-W01,ORD-2024-100158,Line-QA-A,display_mura
QI-ORD-2024-100159-光学镜头,BATCH-北方华创_NAURA-202404,2024-04-26 14:09:00,FAIL,high,161,1,0.00621,SRC-QI-ORD-2024-100159,北方华创 (NAURA),光学镜头,SKU-CE-P01,ORD-2024-100159,Line-QA-B,functional_drift
QI-ORD-2024-100160-聚合物锂电池,BATCH-长江存储_YMTC-202407,2024-07-24 06:49:00,FAIL,high,86,1,0.01163,SRC-QI-ORD-2024-100160,长江存储 (YMTC),聚合物锂电池,SKU-WE-W01,ORD-2024-100160,Line-QA-A,capacity_drift
QI-ORD-2024-100161-主控芯片,BATCH-歌尔股份_GOERTEK-202307,2023-07-21 23:27:00,FAIL,high,82,1,0.01220,SRC-QI-ORD-2024-100161,歌尔股份 (Goertek),主控芯片,SKU-ST-S01,ORD-2024-100161,Line-QA-B,functional_drift
QI-ORD-2024-100162-散热模组,BATCH-紫光展锐_UNISOC-202406,2024-06-08 13:25:00,FAIL,high,95,1,0.01053,SRC-QI-ORD-2024-100162,紫光展锐 (UNISOC),散热模组,SKU-WE-W01,ORD-2024-100162,Factory-QA-7,connector_shift
QI-ORD-2024-100163-闪存颗粒,BATCH-华为海思_HISILICON-202404,2024-04-03 17:32:00,FAIL,high,97,1,0.01031,SRC-QI-ORD-2024-100163,华为海思 (HiSilicon),闪存颗粒,SKU-AE-C01,ORD-2024-100163,Line-QA-B,display_mura
QI-ORD-2024-100164-聚合物锂电池,BATCH-长江存储_YMTC-202310,2023-10-02 07:15:00,FAIL,high,217,3,0.01382,SRC-QI-ORD-2024-100164,长江存储 (YMTC),聚合物锂电池,SKU-CE-L01,ORD-2024-100164,Line-QA-B,capacity_drift
QI-ORD-2024-100165-散热模组,BATCH-闻泰科技_WINGTECH-202406,2024-06-18 03:22:00,FAIL,high,202,2,0.00990,SRC-QI-ORD-2024-100165,闻泰科技 (Wingtech),散热模组,SKU-ST-M01,ORD-2024-100165,Line-QA-A,connector_shift
QI-ORD-2024-100166-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202402,2024-02-02 06:02:00,FAIL,high,121,1,0.00826,SRC-QI-ORD-2024-100166,立讯精密 (Luxshare),CMOS图像传感器,SKU-CE-L01,ORD-2024-100166,Line-QA-A,sensor_noise
QI-ORD-2024-100167-散热模组,BATCH-长江存储_YMTC-202308,2023-08-11 03:36:00,FAIL,high,175,3,0.01714,SRC-QI-ORD-2024-100167,长江存储 (YMTC),散热模组,SKU-AE-M01,ORD-2024-100167,Line-QA-B,connector_shift
QI-ORD-2024-100168-聚合物锂电池,BATCH-中芯国际_SMIC-202406,2024-06-16 15:40:00,FAIL,high,162,1,0.00617,SRC-QI-ORD-2024-100168,中芯国际 (SMIC),聚合物锂电池,SKU-CE-P01,ORD-2024-100168,Line-QA-A,capacity_drift
QI-ORD-2024-100169-散热模组,BATCH-京东方_BOE-202309,2023-09-10 03:50:00,FAIL,high,136,1,0.00735,SRC-QI-ORD-2024-100169,京东方 (BOE),散热模组,SKU-AE-C01,ORD-2024-100169,Line-QA-A,display_mura
QI-ORD-2024-100170-主控芯片,BATCH-长江存储_YMTC-202407,2024-07-12 06:03:00,FAIL,high,167,2,0.01198,SRC-QI-ORD-2024-100170,长江存储 (YMTC),主控芯片,SKU-CE-L01,ORD-2024-100170,Factory-QA-7,functional_drift
QI-ORD-2024-100171-硅晶圆,BATCH-中芯国际_SMIC-202408,2024-08-09 02:16:00,FAIL,high,92,1,0.01087,SRC-QI-ORD-2024-100171,中芯国际 (SMIC),硅晶圆,SKU-ST-M01,ORD-2024-100171,Factory-QA-7,functional_drift
QI-ORD-2024-100172-CMOS图像传感器,BATCH-京东方_BOE-202409,2024-09-11 04:25:00,FAIL,high,112,1,0.00893,SRC-QI-ORD-2024-100172,京东方 (BOE),CMOS图像传感器,SKU-AE-M01,ORD-2024-100172,Line-QA-A,sensor_noise
QI-ORD-2024-100173-OLED柔性屏,BATCH-中芯国际_SMIC-202311,2023-11-22 11:51:00,FAIL,high,90,1,0.01111,SRC-QI-ORD-2024-100173,中芯国际 (SMIC),OLED柔性屏,SKU-ST-S01,ORD-2024-100173,Line-QA-B,display_mura
QI-ORD-2024-100174-光学镜头,BATCH-长江存储_YMTC-202311,2023-11-21 23:44:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-100174,长江存储 (YMTC),光学镜头,SKU-WE-V01,ORD-2024-100174,Factory-QA-7,functional_drift
QI-ORD-2024-100175-光学镜头,BATCH-比亚迪半导体_BYD-202404,2024-04-22 02:06:00,FAIL,high,95,1,0.01053,SRC-QI-ORD-2024-100175,比亚迪半导体 (BYD),光学镜头,SKU-CE-P01,ORD-2024-100175,Factory-QA-7,functional_drift
QI-ORD-2024-100177-散热模组,BATCH-歌尔股份_GOERTEK-202408,2024-08-30 03:14:00,FAIL,high,176,2,0.01136,SRC-QI-ORD-2024-100177,歌尔股份 (Goertek),散热模组,SKU-CE-P01,ORD-2024-100177,Line-QA-A,connector_shift
QI-ORD-2024-100178-光学镜头,BATCH-韦尔股份_WILLSEMI-202406,2024-06-17 18:40:00,FAIL,high,84,1,0.01190,SRC-QI-ORD-2024-100178,韦尔股份 (Willsemi),光学镜头,SKU-CE-L01,ORD-2024-100178,Line-QA-A,functional_drift
QI-ORD-2024-100179-聚合物锂电池,BATCH-比亚迪半导体_BYD-202310,2023-10-09 23:31:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-100179,比亚迪半导体 (BYD),聚合物锂电池,SKU-AE-M01,ORD-2024-100179,Line-QA-A,capacity_drift
QI-ORD-2024-100180-闪存颗粒,BATCH-紫光展锐_UNISOC-202406,2024-06-29 19:07:00,FAIL,high,185,2,0.01081,SRC-QI-ORD-2024-100180,紫光展锐 (UNISOC),闪存颗粒,SKU-ST-S01,ORD-2024-100180,Line-QA-A,functional_drift
QI-ORD-2024-100183-CMOS图像传感器,BATCH-北方华创_NAURA-202306,2023-06-06 07:23:00,FAIL,high,82,1,0.01220,SRC-QI-ORD-2024-100183,北方华创 (NAURA),CMOS图像传感器,SKU-CE-L01,ORD-2024-100183,Line-QA-A,sensor_noise
QI-ORD-2024-100184-OLED柔性屏,BATCH-北方华创_NAURA-202309,2023-09-29 17:02:00,FAIL,high,189,1,0.00529,SRC-QI-ORD-2024-100184,北方华创 (NAURA),OLED柔性屏,SKU-AE-C01,ORD-2024-100184,Line-QA-A,display_mura
QI-ORD-2024-100185-聚合物锂电池,BATCH-京东方_BOE-202408,2024-08-21 16:15:00,FAIL,high,123,1,0.00813,SRC-QI-ORD-2024-100185,京东方 (BOE),聚合物锂电池,SKU-WE-W01,ORD-2024-100185,Line-QA-B,capacity_drift
QI-ORD-2024-100186-PCB印刷电路板,BATCH-比亚迪半导体_BYD-202409,2024-09-05 23:17:00,WARN,medium,182,1,0.00549,SRC-QI-ORD-2024-100186,比亚迪半导体 (BYD),PCB印刷电路板,SKU-WE-W01,ORD-2024-100186,Line-QA-B,functional_drift
QI-ORD-2024-100187-OLED柔性屏,BATCH-比亚迪半导体_BYD-202407,2024-07-06 17:17:00,FAIL,high,109,1,0.00917,SRC-QI-ORD-2024-100187,比亚迪半导体 (BYD),OLED柔性屏,SKU-WE-W01,ORD-2024-100187,Factory-QA-7,display_mura
QI-ORD-2024-100188-主控芯片,BATCH-比亚迪半导体_BYD-202310,2023-10-18 16:35:00,WARN,medium,167,1,0.00599,SRC-QI-ORD-2024-100188,比亚迪半导体 (BYD),主控芯片,SKU-AE-M01,ORD-2024-100188,Factory-QA-7,functional_drift
QI-ORD-2024-100189-OLED柔性屏,BATCH-歌尔股份_GOERTEK-202407,2024-07-09 11:15:00,WARN,medium,195,1,0.00513,SRC-QI-ORD-2024-100189,歌尔股份 (Goertek),OLED柔性屏,SKU-WE-W01,ORD-2024-100189,Line-QA-A,display_mura
QI-ORD-2024-100190-主控芯片,BATCH-京东方_BOE-202406,2024-06-02 20:21:00,FAIL,high,84,1,0.01190,SRC-QI-ORD-2024-100190,京东方 (BOE),主控芯片,SKU-ST-S01,ORD-2024-100190,Line-QA-B,functional_drift
QI-ORD-2024-100191-PCB印刷电路板,BATCH-歌尔股份_GOERTEK-202410,2024-10-11 10:37:00,FAIL,high,122,2,0.01639,SRC-QI-ORD-2024-100191,歌尔股份 (Goertek),PCB印刷电路板,SKU-WE-V01,ORD-2024-100191,Factory-QA-7,functional_drift
QI-ORD-2024-100192-聚合物锂电池,BATCH-华为海思_HISILICON-202310,2023-10-04 01:55:00,FAIL,high,99,1,0.01010,SRC-QI-ORD-2024-100192,华为海思 (HiSilicon),聚合物锂电池,SKU-CE-P01,ORD-2024-100192,Line-QA-A,capacity_drift
QI-ORD-2024-100193-光学镜头,BATCH-华为海思_HISILICON-202401,2024-01-14 01:13:00,FAIL,high,129,1,0.00775,SRC-QI-ORD-2024-100193,华为海思 (HiSilicon),光学镜头,SKU-AE-C01,ORD-2024-100193,Line-QA-A,display_mura
QI-ORD-2024-100194-闪存颗粒,BATCH-中芯国际_SMIC-202307,2023-07-06 20:22:00,FAIL,high,218,3,0.01376,SRC-QI-ORD-2024-100194,中芯国际 (SMIC),闪存颗粒,SKU-WE-V01,ORD-2024-100194,Line-QA-B,functional_drift
QI-ORD-2024-100195-OLED柔性屏,BATCH-立讯精密_LUXSHARE-202409,2024-09-09 23:34:00,FAIL,high,102,1,0.00980,SRC-QI-ORD-2024-100195,立讯精密 (Luxshare),OLED柔性屏,SKU-ST-M01,ORD-2024-100195,Factory-QA-7,display_mura
QI-ORD-2024-100196-聚合物锂电池,BATCH-长江存储_YMTC-202408,2024-08-07 07:11:00,FAIL,high,191,2,0.01047,SRC-QI-ORD-2024-100196,长江存储 (YMTC),聚合物锂电池,SKU-AE-M01,ORD-2024-100196,Line-QA-B,capacity_drift
QI-ORD-2024-100197-散热模组,BATCH-华为海思_HISILICON-202308,2023-08-20 11:07:00,FAIL,high,184,2,0.01087,SRC-QI-ORD-2024-100197,华为海思 (HiSilicon),散热模组,SKU-AE-C01,ORD-2024-100197,Line-QA-A,display_mura
QI-ORD-2024-100198-主控芯片,BATCH-闻泰科技_WINGTECH-202401,2024-01-02 02:49:00,WARN,medium,199,1,0.00503,SRC-QI-ORD-2024-100198,闻泰科技 (Wingtech),主控芯片,SKU-ST-M01,ORD-2024-100198,Factory-QA-7,functional_drift
QI-ORD-2024-100199-OLED柔性屏,BATCH-京东方_BOE-202409,2024-09-24 08:32:00,FAIL,high,154,1,0.00649,SRC-QI-ORD-2024-100199,京东方 (BOE),OLED柔性屏,SKU-AE-C01,ORD-2024-100199,Line-QA-B,display_mura
QI-ORD-2024-100200-主控芯片,BATCH-闻泰科技_WINGTECH-202401,2024-01-28 08:30:00,FAIL,high,131,1,0.00763,SRC-QI-ORD-2024-100200,闻泰科技 (Wingtech),主控芯片,SKU-AE-C01,ORD-2024-100200,Line-QA-B,display_mura
QI-ORD-2024-100201-CMOS图像传感器,BATCH-闻泰科技_WINGTECH-202309,2023-09-22 15:07:00,FAIL,high,116,1,0.00862,SRC-QI-ORD-2024-100201,闻泰科技 (Wingtech),CMOS图像传感器,SKU-ST-M01,ORD-2024-100201,Line-QA-A,sensor_noise
QI-ORD-2024-100203-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202309,2023-09-01 05:59:00,FAIL,high,114,1,0.00877,SRC-QI-ORD-2024-100203,立讯精密 (Luxshare),聚合物锂电池,SKU-AE-C01,ORD-2024-100203,Line-QA-B,display_mura
QI-ORD-2024-100204-散热模组,BATCH-北方华创_NAURA-202408,2024-08-14 20:16:00,FAIL,high,195,1,0.00513,SRC-QI-ORD-2024-100204,北方华创 (NAURA),散热模组,SKU-AE-M01,ORD-2024-100204,Line-QA-B,connector_shift
QI-ORD-2024-100205-主控芯片,BATCH-长江存储_YMTC-202405,2024-05-01 20:48:00,FAIL,high,117,1,0.00855,SRC-QI-ORD-2024-100205,长江存储 (YMTC),主控芯片,SKU-CE-L01,ORD-2024-100205,Line-QA-A,functional_drift
QI-ORD-2024-100206-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202403,2024-03-28 05:08:00,FAIL,high,84,1,0.01190,SRC-QI-ORD-2024-100206,立讯精密 (Luxshare),聚合物锂电池,SKU-AE-M01,ORD-2024-100206,Line-QA-A,capacity_drift
QI-ORD-2024-100207-硅晶圆,BATCH-中芯国际_SMIC-202306,2023-06-04 18:46:00,FAIL,high,152,1,0.00658,SRC-QI-ORD-2024-100207,中芯国际 (SMIC),硅晶圆,SKU-CE-P01,ORD-2024-100207,Line-QA-A,functional_drift
QI-ORD-2024-100208-散热模组,BATCH-歌尔股份_GOERTEK-202307,2023-07-15 10:39:00,FAIL,high,105,1,0.00952,SRC-QI-ORD-2024-100208,歌尔股份 (Goertek),散热模组,SKU-ST-M01,ORD-2024-100208,Line-QA-B,connector_shift
QI-ORD-2024-100210-PCB印刷电路板,BATCH-紫光展锐_UNISOC-202404,2024-04-27 19:11:00,WARN,medium,220,1,0.00455,SRC-QI-ORD-2024-100210,紫光展锐 (UNISOC),PCB印刷电路板,SKU-WE-W01,ORD-2024-100210,Factory-QA-7,functional_drift
QI-ORD-2024-100211-CMOS图像传感器,BATCH-中芯国际_SMIC-202309,2023-09-25 21:00:00,FAIL,high,108,1,0.00926,SRC-QI-ORD-2024-100211,中芯国际 (SMIC),CMOS图像传感器,SKU-CE-L01,ORD-2024-100211,Line-QA-B,sensor_noise
QI-ORD-2024-100212-硅晶圆,BATCH-歌尔股份_GOERTEK-202408,2024-08-18 08:34:00,FAIL,high,115,1,0.00870,SRC-QI-ORD-2024-100212,歌尔股份 (Goertek),硅晶圆,SKU-CE-P01,ORD-2024-100212,Line-QA-A,functional_drift
QI-ORD-2024-100213-聚合物锂电池,BATCH-北方华创_NAURA-202405,2024-05-12 07:05:00,FAIL,high,171,2,0.01170,SRC-QI-ORD-2024-100213,北方华创 (NAURA),聚合物锂电池,SKU-WE-V01,ORD-2024-100213,Line-QA-B,capacity_drift
QI-ORD-2024-100214-OLED柔性屏,BATCH-韦尔股份_WILLSEMI-202409,2024-09-24 13:25:00,FAIL,high,126,1,0.00794,SRC-QI-ORD-2024-100214,韦尔股份 (Willsemi),OLED柔性屏,SKU-AE-C01,ORD-2024-100214,Factory-QA-7,display_mura
QI-ORD-2024-100215-闪存颗粒,BATCH-立讯精密_LUXSHARE-202310,2023-10-17 00:40:00,FAIL,high,114,1,0.00877,SRC-QI-ORD-2024-100215,立讯精密 (Luxshare),闪存颗粒,SKU-ST-M01,ORD-2024-100215,Factory-QA-7,functional_drift
QI-ORD-2024-100216-主控芯片,BATCH-长江存储_YMTC-202309,2023-09-29 20:14:00,FAIL,high,135,1,0.00741,SRC-QI-ORD-2024-100216,长江存储 (YMTC),主控芯片,SKU-CE-P01,ORD-2024-100216,Line-QA-B,functional_drift
QI-ORD-2024-100217-光学镜头,BATCH-比亚迪半导体_BYD-202306,2023-07-01 00:33:00,FAIL,high,109,1,0.00917,SRC-QI-ORD-2024-100217,比亚迪半导体 (BYD),光学镜头,SKU-WE-W01,ORD-2024-100217,Line-QA-B,functional_drift
QI-ORD-2024-100218-聚合物锂电池,BATCH-立讯精密_LUXSHARE-202307,2023-07-15 23:32:00,FAIL,high,120,1,0.00833,SRC-QI-ORD-2024-100218,立讯精密 (Luxshare),聚合物锂电池,SKU-ST-S01,ORD-2024-100218,Line-QA-B,capacity_drift
QI-ORD-2024-100219-PCB印刷电路板,BATCH-京东方_BOE-202401,2024-01-14 00:28:00,FAIL,high,165,1,0.00606,SRC-QI-ORD-2024-100219,京东方 (BOE),PCB印刷电路板,SKU-ST-M01,ORD-2024-100219,Line-QA-A,functional_drift
QI-ORD-2024-100220-主控芯片,BATCH-比亚迪半导体_BYD-202401,2024-01-05 22:27:00,FAIL,high,102,1,0.00980,SRC-QI-ORD-2024-100220,比亚迪半导体 (BYD),主控芯片,SKU-CE-P01,ORD-2024-100220,Factory-QA-7,functional_drift
QI-ORD-2024-100221-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202408,2024-08-13 17:41:00,FAIL,high,200,1,0.00500,SRC-QI-ORD-2024-100221,歌尔股份 (Goertek),聚合物锂电池,SKU-AE-M01,ORD-2024-100221,Line-QA-B,capacity_drift
QI-ORD-2024-100222-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202306,2023-06-22 06:37:00,FAIL,high,156,1,0.00641,SRC-QI-ORD-2024-100222,立讯精密 (Luxshare),PCB印刷电路板,SKU-CE-L01,ORD-2024-100222,Line-QA-A,functional_drift
